"TableTitle"	"Variable"	"Units"	"Year"	"Age.group"	"Sex"	"Residence"	"Region"	"Wealth.quintle"	"Value"
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Eastern"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Eastern"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Eastern"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nairobi"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nairobi"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nairobi"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nairobi"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nairobi"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nairobi"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"North Eastern"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"North Eastern"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"North Eastern"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"North Eastern"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"North Eastern"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"North Eastern"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nyanza"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nyanza"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nyanza"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nyanza"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nyanza"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Nyanza"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Rift Valley"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Rift Valley"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Rift Valley"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Rift Valley"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Rift Valley"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Rift Valley"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Total"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Total"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Total"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Total"	"Middle"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Total"	"Second"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Total"	"Total"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Western"	"Fourth"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Western"	"Highest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Western"	"Lowest"	
"Table 2.13.1 Educational attainment of the female household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"40-44"	"Female"	"Urban"	"Western"	"Middle"	
